episode,step,robot_x,robot_y,robot_yaw,goal_x,goal_y,distance_to_goal,linear_vel,angular_vel,norm_action_linear,norm_action_angular,min_lidar,is_near_obstacle,progress_reward,clearance_reward,turning_penalty,inflation_penalty,sector_00,sector_01,sector_02,sector_03,sector_04,sector_05,sector_06,sector_07,sector_08,sector_09,sector_10,sector_11,sector_12,sector_13,sector_14,sector_15,sector_16,sector_17,sector_18,sector_19,sector_20,sector_21,sector_22,sector_23,sector_24,sector_25,sector_26,sector_27,sector_28,sector_29,sector_30,sector_31,sector_32,sector_33,sector_34,sector_35
24,320,1.943442763440754,2.4735579887136727,1.7392,0.855482280254364,4.258472919464111,2.0904,0.141428,0.332189,0.314284,0.116968,0.3005,True,0.028618,-0.002261,-0.005517,-0.05,5.9683,6.2443,6.6295,7.481,2.9716,6.4697,6.1447,6.0258,1.3248,1.3433,4.6425,3.8492,0.3005,0.3472,0.4457,0.6499,0.3349,5.0313,5.1071,5.3511,5.8057,5.0048,4.405,4.0438,3.8459,3.7808,9.7758,2.9585,1.9896,1.5341,1.28,1.1277,1.0431,1.111,1.3716,6.3408
24,321,1.940748234208375,2.47415102694062,1.734,0.855482280254364,4.258472919464111,2.0884,0.134779,0.298599,0.290105,0.105141,0.3001,True,0.026085,-0.00231,-0.004458,-0.05,5.964,6.233,6.6127,7.4528,2.9729,6.4826,6.1513,6.0272,1.3252,1.3429,4.6815,3.8439,0.3001,0.3462,0.4432,0.6433,0.3221,3.4767,5.1021,5.341,5.7889,5.0249,4.417,4.0506,3.8489,3.778,8.554,3.0026,2.0086,1.5445,1.2865,1.132,1.0447,1.0947,1.3729,6.5353
29,208,-1.5727876871434003,0.21484402883205228,2.647,-2.97731876373291,1.9542388916015625,2.2357,0.308137,-0.030065,0.920499,-0.010586,0.3859,True,0.361652,-0.077875,-4.5e-05,-0.05,6.9912,9.9801,9.8452,2.6257,1.9394,1.3402,1.0483,0.883,0.8174,0.9391,0.4323,0.3895,0.3859,0.3932,0.45,2.9237,3.3353,4.0248,5.2767,6.0298,5.9551,2.8337,2.9734,6.4246,5.0471,4.2615,3.7875,3.5492,8.4164,3.4168,8.3229,8.5097,8.9855,7.3425,6.207,3.261
29,209,-1.5963409464702838,0.22684798616554303,2.6425,-2.97731876373291,1.9542388916015625,2.2116,0.225773,-0.090327,0.620994,-0.031805,0.3703,True,0.361282,-0.077974,-0.000408,-0.05,3.6037,10.0102,9.8685,2.6111,1.9193,1.3214,1.0316,0.8677,0.8223,0.9816,0.4001,0.3713,0.3703,0.3823,0.4545,2.9005,3.3054,3.983,5.2101,6.0098,5.9317,2.8125,2.9036,6.3895,5.0905,4.2925,3.8114,3.5693,8.4355,3.4306,8.3356,8.5169,8.9866,7.4101,6.2561,3.2759
29,210,-1.6198077243315079,0.2389574666382001,2.6383,-2.97731876373291,1.9542388916015625,2.1875,0.323831,0.008021,0.977566,0.002824,0.3549,True,0.369306,-0.076922,-3e-06,-0.05,3.5808,10.0469,9.8904,2.6399,1.9197,1.3109,1.0189,0.8546,0.8197,0.4919,0.3746,0.355,0.3549,0.3717,0.4623,2.8691,3.2623,3.9192,5.1022,5.9956,5.9097,2.7924,2.8422,6.3453,5.1616,4.3402,3.8456,3.5722,8.4615,3.4453,8.3481,8.5173,8.973,7.5142,6.3263,3.3033
29,211,-1.6441454991373456,0.25113321260611426,2.6304,-2.97731876373291,1.9542388916015625,2.1628,0.214562,-0.096933,0.580227,-0.034131,0.3406,True,0.372157,-0.07124,-0.00047,-0.05,3.5897,10.077,9.9145,2.6526,1.8943,1.2893,1.0004,0.8381,0.826,0.4111,0.3515,0.3406,0.3414,0.3654,2.7147,2.8467,3.2342,3.8808,5.0429,5.9746,5.8857,2.7716,2.8025,6.3117,5.2034,4.3705,3.8692,3.5688,3.6953,3.4596,3.4605,8.5264,8.9772,7.5794,6.3741,3.3385
29,212,-1.6679853285228892,0.264014444124564,2.6273,-2.97731876373291,1.9542388916015625,2.138,0.260607,-0.153806,0.747663,-0.054157,0.3272,True,0.336241,-0.067276,-0.001183,-0.05,3.5556,9.9097,9.9357,2.6761,1.9052,1.283,0.9899,0.8264,0.836,0.3762,0.3337,0.3272,0.3294,0.3581,2.7086,2.8131,3.1874,3.8107,4.9239,5.9649,5.8656,2.7543,2.7646,6.2659,5.2888,4.4264,3.9084,3.5972,3.5747,3.474,3.4743,8.5243,8.9578,7.7019,6.4542,3.3467
29,213,-1.6905495472089362,0.2749273002974413,2.6161,-2.97731876373291,1.9542388916015625,2.1156,0.23319,-0.190068,0.647964,-0.066925,0.3129,True,0.318153,-0.071127,-0.001806,-0.05,3.4847,9.5097,9.9585,2.8816,1.9529,1.29,0.9855,0.8306,0.8482,0.3499,0.317,0.3129,0.3165,0.3479,2.6706,2.7674,3.1216,3.7097,4.7493,5.9654,5.8485,2.7407,2.7372,6.2069,5.4262,4.5133,3.967,3.6377,3.591,8.3918,3.4899,8.5141,8.9183,7.8938,6.5744,3.3691
29,214,-1.7126113301947308,0.28478335338495464,2.5987,-2.97731876373291,1.9542388916015625,2.0944,0.207954,-0.229519,0.556197,-0.080817,0.3002,True,0.283765,-0.063671,-0.002634,-0.05,3.3981,9.0622,9.9833,3.24,2.0314,1.3077,0.9864,0.8252,0.8523,0.3291,0.302,0.3002,0.3037,0.3359,2.6517,2.7181,3.0498,3.5988,4.5585,5.9755,5.8367,2.7541,2.7246,6.1458,5.598,4.6196,4.0372,3.6851,3.5901,8.413,3.5057,8.5014,8.8705,8.1306,6.7189,3.3939
29,215,-1.73277367003146,0.29327852058989984,2.5775,-2.97731876373291,1.9542388916015625,2.0755,0.263439,-0.160205,0.757959,-0.05641,0.3002,True,0.334789,2.4e-05,-0.001283,-0.05,3.4199,8.6931,10.0135,3.6831,2.1069,1.3204,0.9833,0.8301,0.3981,0.3074,0.3007,0.6746,0.3002,0.3256,2.6258,2.6712,2.9827,3.4974,4.3885,5.9844,5.8251,2.8031,2.7093,6.0886,5.7736,4.728,4.1092,3.7344,3.6106,8.4387,3.5229,8.4953,8.8324,8.3722,6.8658,3.4582
29,216,-1.7552830101871941,0.30434141937040055,2.5588,-2.97731876373291,1.9542388916015625,2.0532,0.179412,-0.212804,0.452406,-0.074931,0.3022,True,0.298408,0.009942,-0.002264,-0.05,3.4566,8.4152,10.0435,6.3702,2.1728,1.3284,0.9781,0.8264,0.3482,0.3038,0.6415,0.6577,0.3022,0.3185,2.6096,2.6316,2.9269,3.4143,4.2521,5.8724,5.8152,5.796,2.6958,6.0412,5.9326,4.8256,4.1741,3.7792,3.626,8.4644,3.5389,8.4944,8.8052,8.59,6.9976,3.5164
29,217,-1.7750420862751142,0.31449246093429106,2.5421,-2.97731876373291,1.9542388916015625,2.0333,0.31101,0.061117,0.930944,0.02152,0.3033,True,0.306934,0.005515,-0.000187,-0.05,3.4753,8.1004,10.0784,6.3843,2.2775,1.3467,0.9771,0.8321,0.3174,0.3034,0.6367,0.6414,0.3033,0.3098,2.6499,2.5887,2.8657,3.3228,4.1022,5.582,5.8104,5.7807,2.6842,2.8106,6.1321,4.9456,4.2525,3.8325,3.6252,8.4956,3.5553,8.4934,8.7725,8.864,7.1596,3.5845
29,218,-1.7953666242977924,0.32499541672585786,2.5228,-2.97731876373291,1.9542388916015625,2.0128,0.200376,-0.039072,0.528641,-0.013758,0.3018,True,0.318923,-0.007422,-7.6e-05,-0.05,3.4999,7.936,10.1099,6.4091,2.3237,1.3434,0.9655,0.8338,0.3022,0.571,0.6353,0.6223,0.3018,0.3097,2.6798,2.5759,2.8222,3.2606,4.0049,5.4031,5.8004,5.7635,2.6701,2.7288,6.2721,5.0312,4.3101,3.8731,3.636,8.5225,3.5717,8.5005,8.7607,9.0517,7.2727,3.6367
29,219,-1.8149508733818545,0.3370787722819893,2.512,-2.97731876373291,1.9542388916015625,1.9916,0.253012,0.043052,0.720044,0.015159,0.3016,True,0.335301,-0.000996,-9.3e-05,-0.05,3.5259,7.9386,10.1306,6.4258,2.2798,1.3134,0.9426,0.3604,0.3016,0.5889,0.6365,0.6003,0.3047,0.3267,2.6445,2.5416,2.8019,3.2353,3.9708,5.3505,5.7831,5.7451,2.6547,2.6963,6.3124,5.061,4.3332,3.8922,3.6527,8.5383,3.5868,8.5133,8.771,9.1092,7.3129,3.6642
29,220,-1.8340785983410821,0.35087641386968493,2.511,-2.97731876373291,1.9542388916015625,1.9692,0.161886,-0.013016,0.388675,-0.004583,0.3037,True,0.298157,0.010601,-8e-06,-0.05,3.5384,8.0306,10.144,6.4364,2.1897,1.2712,0.9152,0.3037,0.5154,0.6048,0.6288,0.5752,0.3069,7.3248,2.5752,2.5306,2.7949,3.2311,3.9722,5.367,5.7623,5.7269,2.6396,2.678,6.2988,5.0575,4.3354,3.8979,3.6607,8.5466,3.5992,8.5281,8.7925,9.0883,7.3091,3.6761
29,221,-1.850560542718082,0.3635484822930588,2.5146,-2.97731876373291,1.9542388916015625,1.9493,0.131986,0.012406,0.279948,0.004368,0.3007,True,0.197153,-0.015418,-8e-06,-0.05,3.551,8.0579,10.155,6.4466,2.1492,1.2489,0.8995,0.3007,0.537,0.6118,0.62,0.5571,0.3009,7.3169,2.5432,2.5221,2.7859,3.2211,3.9608,5.3535,5.7504,5.7154,2.6305,2.6628,6.2926,5.0667,4.344,3.9061,3.6496,8.5544,3.6075,8.5367,8.8022,9.1021,7.3219,3.689
29,222,-1.8617434862866353,0.37174003880848133,2.5151,-2.97731876373291,1.9542388916015625,1.9362,0.194895,0.173407,0.508708,0.061059,0.3018,True,0.239355,0.005748,-0.001503,-0.05,3.5585,8.1557,10.1633,6.4611,2.072,1.2146,0.878,0.3043,0.5597,0.62,0.6086,0.5318,0.3018,7.3112,2.4984,2.5182,2.7846,3.2241,3.9723,5.3867,5.7338,5.7016,2.6188,2.6522,6.2803,5.0544,4.3398,3.9066,3.6591,8.5587,3.6165,8.5486,8.8219,9.0641,7.3064,3.6935
29,223,-1.8746612594199648,0.3821636647426042,2.5211,-2.97731876373291,1.9542388916015625,1.9202,0.054721,-0.07489,-0.001015,-0.02637,0.3065,True,0.225365,0.023418,-0.00028,-0.05,3.577,8.4645,10.161,3.5763,1.916,1.1564,0.3354,0.3072,0.586,0.6309,0.5932,0.3065,0.3182,7.3165,2.4912,2.5317,2.8105,3.2704,4.0586,5.5712,5.709,5.6862,2.605,2.6649,6.1405,4.9779,4.2958,3.8822,3.6604,8.5511,3.6221,8.5684,8.8691,8.8762,7.2067,3.6691
29,224,-1.8855859878286196,0.3928551859768935,2.5378,-2.97731876373291,1.9542388916015625,1.9052,0.170132,0.163445,0.41866,0.057551,0.3052,True,0.212599,-0.006282,-0.001336,-0.05,3.6012,8.7417,10.1618,2.9885,1.8005,1.1111,0.3052,0.5145,0.6047,0.6294,0.5762,0.3069,2.3799,7.3224,2.4819,2.5435,2.833,3.3109,4.1346,5.7369,5.6891,5.6729,2.5923,2.685,6.0302,4.9172,4.2608,3.8631,3.6693,8.5466,3.6292,8.5868,8.9107,8.7288,7.1283,3.6507
29,225,-1.8963510604331224,0.4026257709992836,2.5517,-2.97731876373291,1.9542388916015625,1.891,0.036082,-0.144513,-0.068794,-0.050885,0.3051,True,0.188314,-0.000871,-0.001044,-0.05,3.6232,9.0587,10.1638,2.8568,1.6926,1.0677,0.3051,0.548,0.6209,0.6236,0.5545,0.3086,3.0077,7.3313,2.4743,2.5579,2.8594,3.3577,4.2224,5.8203,5.67,5.6598,2.5807,2.7319,5.9163,4.8536,4.2239,3.8426,3.6585,8.5428,3.633,8.6076,8.9566,8.5769,7.0464,3.6307
29,226,-1.9057643506657072,0.411370712792466,2.5659,-2.97731876373291,1.9542388916015625,1.8785,0.164899,0.186626,0.399631,0.065713,0.3039,True,0.18476,-0.006001,-0.001741,-0.05,3.6163,9.263,10.1695,2.8656,1.6265,1.0385,0.3083,0.5701,0.6312,0.6161,0.5323,0.3039,4.0,7.3351,2.46,2.5644,2.8729,3.3831,4.2724,5.7967,5.6558,5.6482,2.5704,5.9415,5.8554,4.8204,4.2055,3.8334,3.6723,8.5435,3.6394,8.623,8.9872,8.4967,7.0047,3.6237
29,227,-1.915738919584585,0.4194440218589999,2.5752,-2.97731876373291,1.9542388916015625,1.8662,0.057877,-0.149203,0.010463,-0.052536,0.3025,True,0.18914,-0.007058,-0.001113,-0.05,3.6942,9.6044,10.1753,2.8781,1.5395,0.3822,0.3025,0.5943,0.6427,0.605,0.3063,0.3402,6.9405,7.346,2.4521,2.5793,2.8999,3.4312,4.3639,5.7648,5.6389,5.6349,2.5586,5.9556,5.7551,4.7639,4.1727,3.8156,3.6622,8.5427,3.6429,8.6458,9.0347,8.3641,6.933,3.6473
29,228,-1.9256430079688684,0.42792890815819423,2.5884,-2.97731876373291,1.9542388916015625,1.8535,0.132333,0.046325,0.281212,0.016312,0.3001,True,0.174308,-0.011766,-0.000107,-0.05,3.7291,9.7179,10.1844,2.8901,1.502,0.3405,0.3001,0.6084,0.6442,0.5939,0.3001,2.3663,7.2568,7.345,2.4503,2.5787,2.9022,3.4386,4.3823,5.7487,5.6273,5.6241,2.5491,5.9523,5.7346,4.7542,4.1687,3.8153,3.664,8.5471,3.6492,8.657,9.0532,8.3392,6.9228,3.6508
29,229,-1.9359318378281551,0.4349581329255968,2.5923,-2.97731876373291,1.9542388916015625,1.8419,0.091827,-0.109141,0.133917,-0.03843,0.3022,True,0.14047,0.010665,-0.000596,-0.05,3.721,9.6528,10.1948,2.8981,1.4965,0.3253,0.3066,0.6164,0.6413,0.5843,0.3022,2.3606,7.2504,7.3347,2.4398,2.5666,2.8861,3.4156,4.3454,5.7437,5.619,5.6151,2.5427,5.936,5.7697,4.7772,4.1851,3.8275,3.674,8.5545,3.655,8.6588,9.0494,8.3892,6.9556,3.6693
29,230,-1.945347244140009,0.43986605029522086,2.5874,-2.97731876373291,1.9542388916015625,1.8326,0.223643,0.133118,0.613247,0.046872,0.3026,True,0.184093,0.002054,-0.000886,-0.05,3.6822,9.454,10.2094,2.9056,1.5117,0.3129,0.3047,0.6224,0.637,0.5734,0.3026,2.3499,5.997,7.3155,2.4207,2.5435,2.8533,3.3662,4.2625,5.7454,5.6113,5.6053,2.5346,2.6733,5.8546,4.8301,4.2204,3.8518,3.6754,8.5665,3.6657,8.6553,9.03,8.5068,7.0279,3.6636
29,231,-1.9579398293621084,0.4461520311843313,2.5785,-2.97731876373291,1.9542388916015625,1.8203,0.040999,-0.160347,-0.050912,-0.05646,0.3018,True,0.187947,-0.004002,-0.001286,-0.05,3.679,9.3755,10.2239,2.9165,1.5032,0.3021,0.5568,0.6315,0.6317,0.5573,0.3018,2.3419,5.602,7.302,2.4069,2.5274,2.8322,3.3364,4.2156,5.7389,5.6005,5.5933,2.525,2.6228,5.9034,4.8619,4.2429,3.8685,3.6888,8.577,3.6736,8.6585,9.026,8.5756,7.0726,3.6865
29,232,-1.9700672469741751,0.4530909640452555,2.5743,-2.97731876373291,1.9542388916015625,1.8078,0.17453,0.103941,0.434654,0.036599,0.302,True,0.170736,0.000824,-0.00054,-0.05,3.6982,9.3192,10.2356,2.9254,1.4949,0.302,0.5717,0.6383,0.6267,0.3061,0.314,2.3371,5.3795,7.2915,2.396,2.5149,2.8159,3.3136,4.1799,5.7334,5.5919,5.5837,2.5173,2.5929,5.9412,4.8867,4.2605,3.8817,3.6828,8.5856,3.6841,8.6616,9.0236,8.629,7.1074,3.7058
29,233,-1.980887183847346,0.45954794947177596,2.5717,-2.97731876373291,1.9542388916015625,1.7964,0.043924,-0.152099,-0.040276,-0.053556,0.3021,True,0.167507,0.000695,-0.001157,-0.05,3.7057,9.4427,10.244,2.9379,1.4512,0.3021,0.5912,0.6481,0.6199,0.3032,0.3398,2.3325,6.4204,7.2904,2.3943,2.5147,2.819,3.3224,4.2008,5.7155,5.5792,5.5724,2.5076,2.5877,5.9136,4.8731,4.2544,3.8802,3.6967,8.5894,3.6913,8.6735,9.0439,8.5939,7.0917,3.7079
29,234,-1.990547204389998,0.4665350279708375,2.5763,-2.97731876373291,1.9542388916015625,1.7852,0.166916,0.132697,0.406966,0.046724,0.3032,True,0.064752,0.005323,-0.00088,-0.05,3.7282,9.1206,10.2587,2.9432,1.5119,0.3032,0.591,0.6484,0.6207,0.3034,0.3397,2.3277,4.6058,7.2717,2.3921,2.4903,2.7812,3.2619,4.0945,5.731,5.5792,5.5677,2.5041,2.5449,6.0406,4.9481,4.3014,3.9098,3.7028,8.6007,3.6963,8.6596,9.0045,8.7745,7.198,3.7498
29,235,-1.9977694937883856,0.46693597627067507,2.5585,-2.97731876373291,1.9542388916015625,1.7809,0.237665,0.204634,0.664238,0.072054,0.3029,True,0.078398,-0.001343,-0.002094,-0.05,3.7408,8.5126,10.2937,6.6025,1.6779,0.3029,0.5846,0.6468,0.6262,0.3062,0.3319,2.3261,2.9204,7.242,2.3732,2.4461,2.7112,3.1486,3.896,5.3218,5.5872,5.5618,2.4996,2.504,6.1663,5.112,4.4027,3.9727,3.7227,3.7056,3.6984,3.7092,8.9267,9.1772,7.4306,3.8386
29,236,-2.008519092565897,0.46614431820502766,2.5261,-2.97731876373291,1.9542388916015625,1.7757,0.230977,0.212543,0.639917,0.074839,0.3001,True,0.097236,-0.01424,-0.002259,-0.05,3.7476,7.9538,10.3459,6.61,1.9174,0.3059,0.3002,0.6474,0.6337,0.3001,0.3293,2.3269,2.3218,7.2215,2.3701,2.4045,2.6444,3.0404,3.7091,4.9486,5.6008,5.5544,2.5121,2.4935,6.0651,5.3058,4.5215,4.0468,3.7663,3.711,4.9929,3.7051,8.8559,9.4019,7.7062,3.9455
29,237,-2.0199427112321153,0.4664720640619249,2.493,-2.97731876373291,1.9542388916015625,1.7692,0.221145,0.189184,0.604164,0.066614,0.3021,True,0.103715,0.010133,-0.00179,-0.05,3.7497,7.5039,10.4085,10.2646,2.2238,0.3156,0.3034,0.6492,0.6411,0.3021,0.3299,2.3349,2.3228,7.2118,2.3858,2.3697,2.5876,2.9488,3.5533,4.6478,5.6192,5.5478,2.5708,2.4878,5.9806,5.5086,4.645,4.1243,3.8132,3.7153,7.1033,3.7131,0.3868,9.2879,7.9896,6.7497
41,577,2.3575793299630687,-6.3308541658998045,-0.2386,4.241028308868408,-6.259049892425537,1.8848,0.183069,0.029545,0.465705,0.010403,0.3058,True,0.143624,0.020844,-4.4e-05,-0.05,4.6694,4.6565,4.6889,3.3832,2.5157,2.0521,1.7787,1.613,1.5179,1.4759,1.3843,0.5217,0.3275,0.3058,0.4773,0.4141,0.3758,0.3539,0.3444,0.3436,0.3463,0.3596,0.3863,0.4315,0.5062,0.3087,0.372,0.6541,3.0975,7.4067,4.9823,8.4799,11.7471,5.5855,5.0775,4.7883
41,578,2.3673501140210655,-6.335624770468713,-0.2329,4.241028308868408,-6.259049892425537,1.8752,0.088406,0.030143,0.121478,0.010614,0.301,True,0.003953,-0.023791,-4.5e-05,-0.05,4.6686,4.6573,4.6927,3.3455,2.4963,2.0406,1.7713,1.6082,1.5149,1.4744,1.3115,0.5094,0.3222,0.301,0.4737,0.4116,0.374,0.3526,0.3434,0.3427,0.3456,0.3593,0.3864,0.4321,0.5077,0.3099,0.3743,0.6653,9.46,7.3948,4.9919,8.5037,11.7947,5.5677,5.0673,4.7834
41,579,2.3677314558218168,-6.338450146616075,-0.2282,4.241028308868408,-6.259049892425537,1.875,0.074122,0.136774,0.069534,0.04816,0.3005,True,0.003227,-0.002521,-0.000935,-0.05,4.668,4.658,4.6956,3.3187,2.4825,2.0324,1.7661,1.6048,1.5129,1.4734,1.2625,0.5007,0.3183,0.3076,0.4712,0.4098,0.3727,0.3516,0.3426,0.3421,0.3451,0.359,0.3864,0.4325,0.5088,0.3005,0.3761,0.6737,9.4636,7.3992,4.9989,8.5212,11.8299,5.5549,5.0599,4.7799
41,580,2.368032971456819,-6.3404573752119155,-0.2245,4.241028308868408,-6.259049892425537,1.8748,0.072851,0.131526,0.064911,0.046312,0.3012,True,0.003156,0.003394,-0.000865,-0.05,4.6676,4.6586,4.6982,3.2953,2.4704,2.0253,1.7616,1.602,1.5111,1.4726,1.2212,0.4931,0.3149,0.3044,0.4689,0.4083,0.3716,0.3507,0.342,0.3415,0.3447,0.3588,0.3864,0.4329,0.5099,0.3012,0.3777,0.6816,7.7949,5.3045,5.0052,8.537,11.8616,5.5435,5.0534,4.7768
41,581,2.368325089298704,-6.342311426886027,-0.221,4.241028308868408,-6.259049892425537,1.8746,0.079396,0.105978,0.088713,0.037316,0.3009,True,0.003404,-0.001386,-0.000562,-0.05,4.6672,4.6592,4.7011,3.2703,2.4575,2.0176,1.7568,1.5989,1.5093,1.4718,1.1791,0.485,0.3113,0.3009,0.4664,0.4065,0.3703,0.3498,0.3413,0.3409,0.3443,0.3586,0.3865,0.4334,0.511,0.3019,0.3794,0.6904,7.5782,5.2448,4.9824,8.5543,11.8962,5.5314,5.0464,4.7736
41,582,2.3686363483057096,-6.34418212525915,-0.2176,4.241028308868408,-6.259049892425537,1.8743,0.084383,0.105336,0.106847,0.03709,0.3026,True,0.003045,0.008211,-0.000555,-0.05,4.6669,4.6597,4.7037,3.2487,2.4463,2.011,1.7526,1.5962,1.5077,1.471,1.1442,0.4781,0.3081,0.564,0.4643,0.405,0.3692,0.349,0.3407,0.3403,0.3439,0.3584,0.3865,0.4338,0.512,0.3026,0.3809,0.6984,7.3979,5.1935,4.9881,8.5695,11.9269,5.5208,5.0403,4.7708
41,583,2.3689217712604345,-6.345971481571187,-0.2142,4.241028308868408,-6.259049892425537,1.8741,0.079944,0.098426,0.090705,0.034657,0.3033,True,0.003619,0.003748,-0.000484,-0.05,4.6666,4.6603,4.7067,3.2241,2.4335,2.0034,1.7478,1.5932,1.5059,1.4702,1.1059,0.4702,0.3045,0.5602,0.4618,0.4033,0.3679,0.348,0.34,0.3397,0.3434,0.3581,0.3865,0.4342,0.5131,0.3033,0.3827,0.7079,7.3976,5.1356,4.9949,8.5874,11.9628,5.5087,5.0334,4.7676
41,584,2.3692523514728965,-6.347868642559495,-0.2106,4.241028308868408,-6.259049892425537,1.8739,0.084377,0.101621,0.106825,0.035782,0.3013,True,0.003268,-0.010144,-0.000516,-0.05,4.6664,4.661,4.7096,3.2023,2.4221,1.9966,1.7435,1.5904,1.5043,1.4695,1.0733,0.4633,0.3013,0.5568,0.4596,0.4018,0.3668,0.3472,0.3394,0.3391,0.343,0.3579,0.3866,0.4346,0.5142,0.304,0.3844,0.7168,7.4014,5.0845,5.001,8.6036,11.9954,5.4979,5.0273,4.7648
41,585,2.369558472996019,-6.349704276383376,-0.2072,4.241028308868408,-6.259049892425537,1.8737,0.08096,0.096681,0.094398,0.034043,0.3047,True,0.003354,0.017229,-0.000467,-0.05,4.6663,4.6617,4.7126,3.1798,2.4103,1.9895,1.739,1.5876,1.5026,1.4688,1.0409,0.4563,0.3083,0.5533,0.4574,0.4002,0.3656,0.3463,0.3387,0.3385,0.3426,0.3577,0.3866,0.435,0.5153,0.3047,0.3862,0.7265,7.4055,5.0322,5.0075,8.6208,12.0,5.4867,5.0209,4.7619
41,586,2.3698691261456983,-6.351478598776321,-0.2039,4.241028308868408,-6.259049892425537,1.8734,0.074945,0.084899,0.072527,0.029894,0.3053,True,0.00299,0.00286,-0.00036,-0.05,4.6662,4.6622,4.7151,3.1619,2.4009,1.9839,1.7355,1.5853,1.5013,1.4682,1.0159,0.4506,0.3055,0.5505,0.4555,0.3989,0.3647,0.3456,0.3382,0.338,0.3422,0.3575,0.3866,0.4354,0.5162,0.3053,0.3876,0.7344,7.4089,4.9911,5.0128,8.6348,12.0,5.4778,5.0158,4.7597
41,587,2.370146688381418,-6.353043488849282,-0.201,4.241028308868408,-6.259049892425537,1.8732,0.08088,0.093688,0.094108,0.032989,0.3024,True,0.003281,-0.014656,-0.000439,-0.05,4.6661,4.6626,4.7179,3.142,2.3903,1.9776,1.7315,1.5828,1.4998,1.4676,0.9891,0.4445,0.3024,0.5474,0.4535,0.3974,0.3636,0.3448,0.3376,0.3374,0.3418,0.3573,0.3867,0.4358,0.5173,0.306,0.3893,0.7438,7.4128,4.9889,5.0189,8.6304,12.0,5.4678,5.0101,4.7572
41,588,2.370447649347126,-6.3546604054599625,-0.198,4.241028308868408,-6.259049892425537,1.873,0.084566,0.096117,0.107512,0.033844,0.3066,True,0.002894,0.02105,-0.000462,-0.05,4.6661,4.6631,4.7203,3.1255,2.3816,1.9724,1.7282,1.5807,1.4986,1.4671,0.9674,0.4394,0.3104,0.5448,0.4518,0.3962,0.3627,0.3441,0.3371,0.337,0.3415,0.3572,0.3867,0.4361,0.5182,0.3066,0.3907,0.7519,7.3977,4.9937,5.024,8.6288,12.0,5.4595,5.0054,4.7551
41,589,2.370718332555337,-6.356164988061997,-0.1951,4.241028308868408,-6.259049892425537,1.8728,0.082516,0.09452,0.100057,0.033282,0.307,True,0.003542,0.002223,-0.000447,-0.05,4.6662,4.6636,4.7069,3.1052,2.3708,1.9659,1.7241,1.5781,1.4971,1.4665,0.9416,0.4332,0.307,0.5416,0.4497,0.3948,0.3616,0.3433,0.3365,0.3364,0.3411,0.357,0.3868,0.4366,0.5193,0.3073,0.3925,0.7622,7.4015,4.9998,5.0304,8.6306,12.0,5.4493,4.9997,4.7526
41,590,2.371043062687679,-6.357850686716345,-0.192,4.241028308868408,-6.259049892425537,1.8726,0.086606,0.097336,0.114929,0.034273,0.3042,True,0.003241,-0.014262,-0.000474,-0.05,4.6663,4.6642,4.6655,3.0881,2.3617,1.9604,1.7206,1.5759,1.4958,1.466,0.9204,0.4279,0.3042,0.5389,0.4479,0.3935,0.3607,0.3426,0.336,0.3359,0.3407,0.3568,0.3868,0.4369,0.5202,0.3079,0.3941,0.7714,7.4048,5.005,5.036,8.6354,10.0087,5.4406,4.9948,4.7505
41,591,2.3713446077131164,-6.35944929425646,-0.189,4.241028308868408,-6.259049892425537,1.8724,0.091272,0.111925,0.131898,0.03941,0.301,True,0.003391,-0.016205,-0.000626,-0.05,4.6664,4.6649,4.6188,3.0687,2.3514,1.9542,1.7166,1.5734,1.4943,1.4654,0.8971,0.4221,0.301,0.5358,0.4459,0.392,0.3596,0.3418,0.3354,0.3353,0.3403,0.3566,0.3869,0.4374,0.5213,0.3087,0.3959,0.7823,7.4086,5.0111,5.0424,8.6449,9.9419,5.4308,4.9892,4.7481
41,592,2.3716596662591916,-6.361086436679828,-0.186,4.241028308868408,-6.259049892425537,1.8722,0.08944,0.106254,0.125235,0.037414,0.3092,True,0.002944,0.041003,-0.000564,-0.05,4.6666,4.6653,4.583,3.0537,2.3433,1.9494,1.7136,1.5715,1.4932,1.4649,0.8794,0.4175,0.3092,0.5333,0.4443,0.3909,0.3588,0.3411,0.3349,0.3348,0.34,0.3564,0.3869,0.4377,0.5222,0.3092,0.3973,0.791,7.4117,4.9979,5.0475,8.6396,9.9113,5.4231,4.985,4.7463
41,593,2.3719363347415876,-6.362543888070652,-0.1832,4.241028308868408,-6.259049892425537,1.872,0.086783,0.104865,0.115576,0.036924,0.3059,True,0.003305,-0.016042,-0.00055,-0.05,4.6668,4.6657,4.5398,3.0356,2.3336,1.9435,1.7098,1.5691,1.4918,1.4644,0.8587,0.4121,0.3059,0.5304,0.4423,0.3895,0.3578,0.3404,0.3343,0.3343,0.3397,0.3563,0.387,0.4381,0.5233,0.31,0.3992,0.8022,7.4155,4.9918,5.0538,8.6342,9.8847,5.4138,4.9797,4.7442
